PRICEEACH,SALES,ORDERDATE,YEAR_ID,PRODUCTLINE,CITY,COUNTRY
39.43,1695.49,2/21/2004 0:00,2004,Motorcycles,Lille,France
40.23,1045.98,4/5/2004 0:00,2004,Motorcycles,NYC,USA
48.28,1738.08,5/26/2004 0:00,2004,Motorcycles,Paris,France
32.59,651.8,6/30/2004 0:00,2004,Motorcycles,Boston,USA
36.61,988.47,8/2/2004 0:00,2004,Motorcycles,Brickhaven,USA
41.03,1518.11,8/27/2004 0:00,2004,Motorcycles,Cambridge,USA
42.24,1013.76,9/30/2004 0:00,2004,Motorcycles,Helsinki,Finland
43.05,1549.8,10/16/2004 0:00,2004,Motorcycles,Koln,Germany
38.22,1108.38,11/3/2004 0:00,2004,Motorcycles,NYC,USA
100,4102.56,11/17/2004 0:00,2004,Motorcycles,Philadelphia,USA
100,3713.16,11/24/2004 0:00,2004,Motorcycles,Reims,France
39.83,1513.54,12/7/2004 0:00,2004,Motorcycles,Madrid,Spain
48.28,2317.44,1/6/2005 0:00,2005,Motorcycles,Marseille,France
82.46,3298.4,2/10/2005 0:00,2005,Motorcycles,Madrid,Spain
44.56,1826.96,3/4/2005 0:00,2005,Motorcycles,San Rafael,USA
40.23,1206.9,4/8/2005 0:00,2005,Motorcycles,Liverpool,UK
47.62,1666.7,1/31/2003 0:00,2003,Trucks and Buses,Madrid,Spain
55.73,1560.44,4/1/2003 0:00,2003,Trucks and Buses,Paris,France
51.95,2337.75,6/3/2003 0:00,2003,Trucks and Buses,NYC,USA
45.99,1103.76,8/1/2003 0:00,2003,Trucks and Buses,Espoo,Finland
63.85,2617.85,9/21/2003 0:00,2003,Trucks and Buses,Oulu,Finland
45.99,2207.52,10/22/2003 0:00,2003,Trucks and Buses,Singapore,Singapore
63.31,3165.5,11/6/2003 0:00,2003,Trucks and Buses,London,UK
62.77,2071.41,11/14/2003 0:00,2003,Trucks and Buses,Sevilla,Spain
43.29,1385.28,11/25/2003 0:00,2003,Trucks and Buses,White Plains,USA
60.06,1621.62,12/9/2003 0:00,2003,Trucks and Buses,Boston,USA
55.19,1931.65,2/10/2004 0:00,2004,Trucks and Buses,Brisbane,USA
54.11,1244.53,3/11/2004 0:00,2004,Trucks and Buses,San Rafael,USA
48.7,1704.5,5/5/2004 0:00,2004,Trucks and Buses,Madrid,Spain
43.83,1753.2,6/15/2004 0:00,2004,Trucks and Buses,Singapore,Singapore
47.62,1666.7,7/20/2004 0:00,2004,Trucks and Buses,San Rafael,USA
55.19,1710.89,8/19/2004 0:00,2004,Trucks and Buses,Allentown,USA
46.53,2326.5,9/8/2004 0:00,2004,Trucks and Buses,NYC,USA
57.9,2316,10/13/2004 0:00,2004,Trucks and Buses,Cambridge,USA
45.45,1727.1,10/22/2004 0:00,2004,Trucks and Buses,Vancouver,Canada
100,8844.12,11/5/2004 0:00,2004,Trucks and Buses,Stavern,Norway
60.6,2424,11/19/2004 0:00,2004,Trucks and Buses,San Rafael,USA
46.53,1535.49,12/1/2004 0:00,2004,Trucks and Buses,NYC,USA
100,6358.68,12/15/2004 0:00,2004,Trucks and Buses,Reims,France
66.47,1329.4,1/23/2005 0:00,2005,Trucks and Buses,San Rafael,USA
53.18,1701.76,2/22/2005 0:00,2005,Trucks and Buses,Madrid,Spain
62.77,2259.72,3/15/2005 0:00,2005,Trucks and Buses,Madrid,Spain
48.7,925.3,5/3/2005 0:00,2005,Trucks and Buses,Madrid,Spain
43.83,482.13,5/31/2005 0:00,2005,Trucks and Buses,Nantes,France
65.87,3227.63,1/31/2003 0:00,2003,Trains,Madrid,Spain
63.38,1711.26,4/11/2003 0:00,2003,Trains,Charleroi,Belgium
70.84,2054.36,6/3/2003 0:00,2003,Trains,NYC,USA
74.57,3131.94,8/8/2003 0:00,2003,Trains,San Rafael,USA
50.95,1681.35,9/25/2003 0:00,2003,Trains,South Brisbane,Australia
53.44,2351.36,10/22/2003 0:00,2003,Trains,Singapore,Singapore
64,1408,11/6/2003 0:00,2003,Trains,Reggio Emilia,Italy
50.95,2445.6,11/14/2003 0:00,2003,Trains,Sevilla,Spain
54.68,1804.44,11/25/2003 0:00,2003,Trains,White Plains,USA
56.55,2544.75,12/9/2003 0:00,2003,Trains,Boston,USA
52.82,1056.4,2/12/2004 0:00,2004,Trains,Dublin,Ireland
60.9,2801.4,3/15/2004 0:00,2004,Trains,Frankfurt,Germany
49.71,1988.4,5/5/2004 0:00,2004,Trains,Espoo,Finland
64.63,2908.35,7/20/2004 0:00,2004,Trains,Allentown,USA
59.65,2147.4,8/20/2004 0:00,2004,Trains,San Rafael,USA
67.73,2099.63,9/8/2004 0:00,2004,Trains,NYC,USA
50.33,2315.18,10/14/2004 0:00,2004,Trains,Manchester,UK
66.49,2327.15,10/22/2004 0:00,2004,Trains,Aaarhus,Denmark
100,5377.4,11/5/2004 0:00,2004,Trains,Stavern,Norway
84.71,2626.01,11/20/2004 0:00,2004,Trains,Paris,France
100,4406.4,12/2/2004 0:00,2004,Trains,Madrid,Spain
100,4301.22,12/15/2004 0:00,2004,Trains,Reims,France
99.55,2986.5,1/23/2005 0:00,2005,Trains,San Rafael,USA
36.07,1587.08,2/22/2005 0:00,2005,Trains,Madrid,Spain
60.28,1808.4,3/15/2005 0:00,2005,Trains,Madrid,Spain
49.71,1193.04,5/5/2005 0:00,2005,Trains,Bridgewater,USA
75.63,3403.35,1/29/2003 0:00,2003,Trucks and Buses,Stavern,Norway
68.52,1575.96,3/26/2003 0:00,2003,Trucks and Buses,San Rafael,USA
62.7,1630.2,5/28/2003 0:00,2003,Trucks and Buses,Madrid,Spain
60.76,1701.28,7/24/2003 0:00,2003,Trucks and Buses,Burlingame,USA
58.18,2850.82,9/19/2003 0:00,2003,Trucks and Buses,Singapore,Singapore
54.94,2692.06,10/21/2003 0:00,2003,Trucks and Buses,Graz,Austria
74.98,2174.42,11/6/2003 0:00,2003,Trucks and Buses,London,UK
64.64,3167.36,11/13/2003 0:00,2003,Trucks and Buses,Philadelphia,USA
54.94,2142.66,11/25/2003 0:00,2003,Trucks and Buses,Lyon,France
58.82,2117.52,12/5/2003 0:00,2003,Trucks and Buses,Vancouver,Canada
62.05,2419.95,2/4/2004 0:00,2004,Trucks and Buses,Singapore,Singapore
73.04,2191.2,3/11/2004 0:00,2004,Trucks and Buses,San Rafael,USA
69.16,3043.04,5/4/2004 0:00,2004,Trucks and Buses,New Haven,USA
61.41,1228.2,6/15/2004 0:00,2004,Trucks and Buses,Minato-ku,Japan
63.35,1330.35,7/19/2004 0:00,2004,Trucks and Buses,Chatswood,Australia
77.57,2792.52,8/19/2004 0:00,2004,Trucks and Buses,Allentown,USA
71.75,2296,9/8/2004 0:00,2004,Trucks and Buses,Boras,Sweden
73.04,2629.44,10/11/2004 0:00,2004,Trucks and Buses,Versailles,France
56.24,1912.16,10/22/2004 0:00,2004,Trucks and Buses,Vancouver,Canada
100,8209.44,11/5/2004 0:00,2004,Trucks and Buses,NYC,USA
73.69,2431.77,11/18/2004 0:00,2004,Trucks and Buses,San Francisco,USA
100,3139.99,11/1/2004 0:00,2004,Trucks and Buses,Madrid,Spain
100,5669.64,12/10/2004 0:00,2004,Trucks and Buses,Madrid,Spain
100,3160.25,1/20/2005 0:00,2005,Trucks and Buses,North Sydney,Australia
100,6799.68,2/17/2005 0:00,2005,Trucks and Buses,San Rafael,USA
69.16,1867.32,5/1/2005 0:00,2005,Trucks and Buses,Montreal,Canada
61.41,2702.04,5/31/2005 0:00,2005,Trucks and Buses,Madrid,Spain
72.92,2406.36,2/17/2003 0:00,2003,Vintage Cars,Bergamo,Italy
72.23,2094.67,4/29/2003 0:00,2003,Vintage Cars,Melbourne,Australia
57.1,2797.9,6/27/2003 0:00,2003,Vintage Cars,Madrid,Spain
81.86,1637.2,8/13/2003 0:00,2003,Vintage Cars,Charleroi,Belgium
73.61,2281.91,10/28/2003 0:00,2003,Vintage Cars,Burlingame,USA
59.16,2307.24,1/12/2004 0:00,2004,Vintage Cars,Osaka,Japan
66.04,1320.8,2/20/2004 0:00,2004,Vintage Cars,Melbourne,Australia
77.73,2642.82,4/2/2004 0:00,2004,Vintage Cars,Tsawassen,Canada
61.22,3061,5/11/2004 0:00,2004,Vintage Cars,San Jose,USA
79.11,3164.4,6/24/2004 0:00,2004,Vintage Cars,Madrid,Spain
63.97,1791.16,7/23/2004 0:00,2004,Vintage Cars,Nantes,France
81.86,4093,8/21/2004 0:00,2004,Vintage Cars,Oslo,Norway
79.8,2234.4,9/16/2004 0:00,2004,Vintage Cars,Dublin,Ireland
66.04,3037.84,10/15/2004 0:00,2004,Vintage Cars,White Plains,USA
59.16,1419.84,11/1/2004 0:00,2004,Vintage Cars,Cowes,UK
81.17,1948.08,11/12/2004 0:00,2004,Vintage Cars,Bergamo,Italy
59.16,2307.24,11/24/2004 0:00,2004,Vintage Cars,Barcelona,Spain
44.51,1780.4,12/4/2004 0:00,2004,Vintage Cars,Glendale,USA
72.33,3544.17,12/17/2004 0:00,2004,Vintage Cars,Chatswood,Australia
82.26,3619.44,2/3/2005 0:00,2005,Vintage Cars,Nantes,France
100,3918.95,3/3/2005 0:00,2005,Vintage Cars,New Bedford,USA
67.41,1483.02,3/30/2005 0:00,2005,Vintage Cars,Reims,France
77.73,4819.26,4/3/2005 0:00,2005,Vintage Cars,Newark,USA
61.22,1591.72,5/10/2005 0:00,2005,Vintage Cars,Reggio Emilia,Italy
100,3669.78,3/3/2003 0:00,2003,Motorcycles,Makati City,Philippines
86.74,2168.5,5/7/2003 0:00,2003,Motorcycles,Reims,France
89.8,2694,7/2/2003 0:00,2003,Motorcycles,San Rafael,USA
100,3251.34,8/25/2003 0:00,2003,Motorcycles,Pasadena,USA
100,2347.15,10/10/2003 0:00,2003,Motorcycles,San Francisco,USA
100,3920.88,11/4/2003 0:00,2003,Motorcycles,North Sydney,Australia
100,2514.6,11/11/2003 0:00,2003,Motorcycles,Lille,France
85.72,3600.24,11/19/2003 0:00,2003,Motorcycles,Madrid,Spain
100,4040.03,1/15/2004 0:00,2004,Motorcycles,Paris,France
100,3336.9,2/21/2004 0:00,2004,Motorcycles,Lille,France
100,3113.64,4/5/2004 0:00,2004,Motorcycles,NYC,USA
100,2832,5/26/2004 0:00,2004,Motorcycles,Paris,France
97.97,3330.98,6/30/2004 0:00,2004,Motorcycles,Boston,USA
100,4304.64,8/2/2004 0:00,2004,Motorcycles,Brickhaven,USA
100,2600.26,8/27/2004 0:00,2004,Motorcycles,Cambridge,USA
100,4382.16,9/30/2004 0:00,2004,Motorcycles,Helsinki,Finland
84.7,4235,10/15/2004 0:00,2004,Motorcycles,Stavern,Norway
100,2626.8,11/3/2004 0:00,2004,Motorcycles,NYC,USA
100,5026.56,11/17/2004 0:00,2004,Motorcycles,Philadelphia,USA
71.02,2201.62,11/24/2004 0:00,2004,Motorcycles,Salzburg,Austria
100,4326.8,12/7/2004 0:00,2004,Motorcycles,Madrid,Spain
100,3425.18,1/7/2005 0:00,2005,Motorcycles,New Bedford,USA
100,4701.88,2/3/2005 0:00,2005,Motorcycles,Nantes,France
48.98,2204.1,3/4/2005 0:00,2005,Motorcycles,San Rafael,USA
100,5189.4,4/8/2005 0:00,2005,Motorcycles,Liverpool,UK
40.15,1565.85,2/17/2003 0:00,2003,Vintage Cars,Bergamo,Italy
50.62,2480.38,4/29/2003 0:00,2003,Vintage Cars,Melbourne,Australia
50.19,1355.13,6/27/2003 0:00,2003,Vintage Cars,Madrid,Spain
36.66,1246.44,8/10/2003 0:00,2003,Vintage Cars,New Bedford,USA
41.02,820.4,10/8/2003 0:00,2003,Vintage Cars,Madrid,Spain
51.93,2492.64,10/28/2003 0:00,2003,Vintage Cars,Burlingame,USA
38.4,1113.6,12/1/2003 0:00,2003,Vintage Cars,Burbank,USA
41.02,1763.86,1/12/2004 0:00,2004,Vintage Cars,Osaka,Japan
46.26,1896.66,2/20/2004 0:00,2004,Vintage Cars,Melbourne,Australia
35.35,1449.35,4/2/2004 0:00,2004,Vintage Cars,Tsawassen,Canada
51.93,1869.48,5/11/2004 0:00,2004,Vintage Cars,San Jose,USA
37.97,1860.53,6/24/2004 0:00,2004,Vintage Cars,Madrid,Spain
45.39,1724.82,7/23/2004 0:00,2004,Vintage Cars,Nantes,France
51.93,1713.69,8/21/2004 0:00,2004,Vintage Cars,Oslo,Norway
48.44,1259.44,9/15/2004 0:00,2004,Vintage Cars,Munich,Germany
43.64,2051.08,10/15/2004 0:00,2004,Vintage Cars,White Plains,USA
47.57,1617.38,11/1/2004 0:00,2004,Vintage Cars,Cowes,UK
51.93,1765.62,11/12/2004 0:00,2004,Vintage Cars,Bergamo,Italy
50.62,2024.8,11/24/2004 0:00,2004,Vintage Cars,Barcelona,Spain
82.21,3288.4,12/4/2004 0:00,2004,Vintage Cars,Glendale,USA
82.59,2725.47,12/17/2004 0:00,2004,Vintage Cars,Chatswood,Australia
65.8,3224.2,2/3/2005 0:00,2005,Vintage Cars,Nantes,France
100,3211.38,3/3/2005 0:00,2005,Vintage Cars,New Bedford,USA
36.66,1796.34,3/30/2005 0:00,2005,Vintage Cars,Reims,France
35.35,1979.6,4/3/2005 0:00,2005,Vintage Cars,Newark,USA
51.93,1921.41,5/10/2005 0:00,2005,Vintage Cars,Reggio Emilia,Italy
100,3705.24,1/31/2003 0:00,2003,Trucks and Buses,Madrid,Spain
100,2843.91,4/4/2003 0:00,2003,Trucks and Buses,NYC,USA
100,6176.42,6/3/2003 0:00,2003,Trucks and Buses,NYC,USA
100,5500.44,8/1/2003 0:00,2003,Trucks and Buses,Espoo,Finland
100,3220.1,9/21/2003 0:00,2003,Trucks and Buses,Oulu,Finland
94.92,4556.16,10/22/2003 0:00,2003,Trucks and Buses,Singapore,Singapore
100,3114.89,11/6/2003 0:00,2003,Trucks and Buses,Reggio Emilia,Italy
100,4948.2,11/14/2003 0:00,2003,Trucks and Buses,Sevilla,Spain
100,5161.17,11/25/2003 0:00,2003,Trucks and Buses,White Plains,USA
94.92,2657.76,12/9/2003 0:00,2003,Trucks and Buses,Boston,USA
100,3983.05,2/12/2004 0:00,2004,Trucks and Buses,Dublin,Ireland
100,3974.94,3/15/2004 0:00,2004,Trucks and Buses,Frankfurt,Germany
100,2928.42,5/5/2004 0:00,2004,Trucks and Buses,Madrid,Spain
100,3054.57,6/15/2004 0:00,2004,Trucks and Buses,Singapore,Singapore
98.39,3345.26,7/20/2004 0:00,2004,Trucks and Buses,San Rafael,USA
100,4310.72,8/20/2004 0:00,2004,Trucks and Buses,San Rafael,USA
100,4983.14,9/8/2004 0:00,2004,Trucks and Buses,NYC,USA
100,4618.32,10/13/2004 0:00,2004,Trucks and Buses,Cambridge,USA
100,3403.12,10/22/2004 0:00,2004,Trucks and Buses,Aaarhus,Denmark
100,5190.42,11/5/2004 0:00,2004,Trucks and Buses,Stavern,Norway
100,3141.57,11/20/2004 0:00,2004,Trucks and Buses,Paris,France
71.4,2213.4,12/2/2004 0:00,2004,Trucks and Buses,Madrid,Spain
100,4896.7,12/15/2004 0:00,2004,Trucks and Buses,Reims,France
56.55,2714.4,1/23/2005 0:00,2005,Trucks and Buses,San Rafael,USA
100,3087.05,2/22/2005 0:00,2005,Trucks and Buses,Madrid,Spain
100,5692.96,3/17/2005 0:00,2005,Trucks and Buses,Paris,France
100,3460.86,5/3/2005 0:00,2005,Trucks and Buses,Madrid,Spain
100,1895.94,5/31/2005 0:00,2005,Trucks and Buses,Nantes,France
53.31,1705.92,1/31/2003 0:00,2003,Trains,Madrid,Spain
49.21,1033.41,4/16/2003 0:00,2003,Trains,Singapore,Singapore
69.12,3179.52,6/3/2003 0:00,2003,Trains,NYC,USA
49.79,2091.18,8/8/2003 0:00,2003,Trains,San Rafael,USA
57.41,1779.71,9/28/2003 0:00,2003,Trains,Madrid,Spain
66.78,2537.64,10/22/2003 0:00,2003,Trains,Singapore,Singapore
64.44,2448.72,11/6/2003 0:00,2003,Trains,Reggio Emilia,Italy
48.62,972.4,11/14/2003 0:00,2003,Trains,New Bedford,USA
62.09,2856.14,11/26/2003 0:00,2003,Trains,New Haven,USA
65.61,1968.3,1/2/2004 0:00,2004,Trains,Lyon,France
68.54,2056.2,2/12/2004 0:00,2004,Trains,Dublin,Ireland
52.14,2242.02,3/15/2004 0:00,2004,Trains,Frankfurt,Germany
63.85,3128.65,5/5/2004 0:00,2004,Trains,Espoo,Finland
56.82,2443.26,7/20/2004 0:00,2004,Trains,Allentown,USA
66.78,2470.86,8/20/2004 0:00,2004,Trains,San Rafael,USA
55.07,1927.45,9/8/2004 0:00,2004,Trains,NYC,USA
60.34,2051.56,10/14/2004 0:00,2004,Trains,Manchester,UK
61.51,2337.38,10/22/2004 0:00,2004,Trains,Aaarhus,Denmark
100,5932.96,11/5/2004 0:00,2004,Trains,Stavern,Norway
100,2296.77,11/21/2004 0:00,2004,Trains,NYC,USA
100,6490.88,12/2/2004 0:00,2004,Trains,Madrid,Spain
64.93,1623.25,12/15/2004 0:00,2004,Trains,Reims,France
58.58,1405.92,1/26/2005 0:00,2005,Trains,Minato-ku,Japan
60.06,2282.28,2/22/2005 0:00,2005,Trains,Madrid,Spain
100,8977.05,3/17/2005 0:00,2005,Trains,Paris,France
63.85,3256.35,5/5/2005 0:00,2005,Trains,Bridgewater,USA
82.99,2821.66,3/3/2003 0:00,2003,Motorcycles,Makati City,Philippines
74.85,3293.4,5/7/2003 0:00,2003,Motorcycles,Reims,France
96,4224,7/2/2003 0:00,2003,Motorcycles,San Rafael,USA
81.36,3091.68,8/25/2003 0:00,2003,Motorcycles,Pasadena,USA
71.6,2219.6,10/10/2003 0:00,2003,Motorcycles,San Francisco,USA
80.55,3866.4,11/4/2003 0:00,2003,Motorcycles,North Sydney,Australia
93.56,1964.76,11/11/2003 0:00,2003,Motorcycles,Lille,France
66.72,2668.8,11/19/2003 0:00,2003,Motorcycles,Madrid,Spain
80.55,3222,1/15/2004 0:00,2004,Motorcycles,Paris,France
77.29,3864.5,2/21/2004 0:00,2004,Motorcycles,Lille,France
68.34,1366.8,4/5/2004 0:00,2004,Motorcycles,NYC,USA
72.41,3475.68,5/26/2004 0:00,2004,Motorcycles,Paris,France
89.5,4206.5,6/30/2004 0:00,2004,Motorcycles,Boston,USA
70.78,1486.38,8/2/2004 0:00,2004,Motorcycles,Brickhaven,USA
78.92,3077.88,8/27/2004 0:00,2004,Motorcycles,Cambridge,USA
80.55,3544.2,9/30/2004 0:00,2004,Motorcycles,Helsinki,Finland
88.68,2483.04,10/15/2004 0:00,2004,Motorcycles,Stavern,Norway
77.29,3478.05,11/3/2004 0:00,2004,Motorcycles,NYC,USA
100,3657.8,11/17/2004 0:00,2004,Motorcycles,Philadelphia,USA
100,4682.36,11/24/2004 0:00,2004,Motorcycles,Salzburg,Austria
100,3937.7,12/9/2004 0:00,2004,Motorcycles,Paris,France
100,4984.32,1/7/2005 0:00,2005,Motorcycles,New Bedford,USA
100,5406.66,2/3/2005 0:00,2005,Motorcycles,Nantes,France
100,3491.18,3/4/2005 0:00,2005,Motorcycles,San Rafael,USA
68.34,2118.54,4/8/2005 0:00,2005,Motorcycles,Liverpool,UK
70.67,2897.47,2/11/2003 0:00,2003,Ships,Kobenhavn,Denmark
76.67,1916.75,4/28/2003 0:00,2003,Ships,Salzburg,Austria
60,1860,6/12/2003 0:00,2003,Ships,London,UK
64,2624,8/8/2003 0:00,2003,Ships,San Rafael,USA
64.67,2780.81,9/28/2003 0:00,2003,Ships,Madrid,Spain
75.34,3239.62,10/23/2003 0:00,2003,Ships,Boras,Sweden
76,1824,11/7/2003 0:00,2003,Ships,Madrid,Spain
54,1134,11/14/2003 0:00,2003,Ships,New Bedford,USA
64.67,1487.41,11/26/2003 0:00,2003,Ships,Barcelona,Spain
74.67,2837.46,1/2/2004 0:00,2004,Ships,Lyon,France
62.67,1942.77,2/19/2004 0:00,2004,Ships,San Diego,USA
70.67,2544.12,3/29/2004 0:00,2004,Ships,Newark,USA
71.34,2568.24,5/7/2004 0:00,2004,Ships,NYC,USA
62,2108,6/17/2004 0:00,2004,Ships,Montreal,Canada
65.34,1372.14,7/21/2004 0:00,2004,Ships,Bruxelles,Belgium
78.67,3540.15,8/20/2004 0:00,2004,Ships,Tsawassen,Canada
75.34,1958.84,9/10/2004 0:00,2004,Ships,Boston,USA
54,2700,10/14/2004 0:00,2004,Ships,Manchester,UK
62,2542,10/29/2004 0:00,2004,Ships,Nantes,France
60,2340,11/9/2004 0:00,2004,Ships,Lule,Sweden
100,2816.44,11/23/2004 0:00,2004,Ships,Minato-ku,Japan
76.67,3526.82,12/2/2004 0:00,2004,Ships,Madrid,Spain
100,4627.92,1/31/2005 0:00,2005,Ships,Oulu,Finland
77.34,1933.5,2/28/2005 0:00,2005,Ships,San Rafael,USA
66.67,2600.13,3/23/2005 0:00,2005,Ships,San Rafael,USA
71.34,2639.58,5/6/2005 0:00,2005,Ships,Boston,USA
100,3312.97,2/17/2003 0:00,2003,Planes,Bergamo,Italy
82.21,3863.87,4/29/2003 0:00,2003,Planes,Melbourne,Australia
77.64,1863.36,6/27/2003 0:00,2003,Planes,Madrid,Spain
100,3945.96,8/10/2003 0:00,2003,Planes,New Bedford,USA
100,4954.08,10/8/2003 0:00,2003,Planes,Madrid,Spain
98.65,2762.2,10/28/2003 0:00,2003,Planes,Burlingame,USA
83.12,3989.76,12/1/2003 0:00,2003,Planes,Burbank,USA
78.55,1649.55,1/12/2004 0:00,2004,Planes,Osaka,Japan
100,2534.75,2/20/2004 0:00,2004,Planes,Melbourne,Australia
100,2580.25,4/2/2004 0:00,2004,Planes,Tsawassen,Canada
91.34,2831.54,5/11/2004 0:00,2004,Planes,San Jose,USA
84.03,3361.2,6/24/2004 0:00,2004,Planes,Madrid,Spain
89.51,2864.32,7/23/2004 0:00,2004,Planes,Nantes,France
83.12,1994.88,8/21/2004 0:00,2004,Planes,Oslo,Norway
100,4296.6,9/15/2004 0:00,2004,Planes,Munich,Germany
100,2224.95,10/15/2004 0:00,2004,Planes,White Plains,USA
82.21,2795.14,11/1/2004 0:00,2004,Planes,Cowes,UK
100,2762.1,11/12/2004 0:00,2004,Planes,Bergamo,Italy
88.6,2658,11/24/2004 0:00,2004,Planes,Barcelona,Spain
100,5043.87,12/4/2004 0:00,2004,Planes,Glendale,USA
60.54,1210.8,12/17/2004 0:00,2004,Planes,Chatswood,Australia
81.87,3029.19,2/3/2005 0:00,2005,Planes,Nantes,France
100,10066.6,3/3/2005 0:00,2005,Planes,New Bedford,USA
87.69,4121.43,3/30/2005 0:00,2005,Planes,Reims,France
100,1135.31,4/3/2005 0:00,2005,Planes,Newark,USA
91.34,2100.82,5/10/2005 0:00,2005,Planes,Reggio Emilia,Italy
70.15,2034.35,2/11/2003 0:00,2003,Ships,Kobenhavn,Denmark
79.68,3027.84,4/16/2003 0:00,2003,Ships,Singapore,Singapore
97,3104,6/6/2003 0:00,2003,Ships,Madrid,Spain
84.01,3612.43,8/8/2003 0:00,2003,Ships,San Rafael,USA
87.48,2711.88,9/28/2003 0:00,2003,Ships,Madrid,Spain
100,3013.97,10/21/2003 0:00,2003,Ships,New Bedford,USA
88.34,2738.54,11/7/2003 0:00,2003,Ships,Madrid,Spain
94.4,2832,11/14/2003 0:00,2003,Ships,New Bedford,USA
94.4,4720,11/26/2003 0:00,2003,Ships,New Haven,USA
80.55,3222,1/2/2004 0:00,2004,Ships,Lyon,France
97,2231,2/18/2004 0:00,2004,Ships,Bruxelles,Belgium
88.34,2296.84,3/20/2004 0:00,2004,Ships,Cowes,UK
100,4157.2,5/7/2004 0:00,2004,Ships,NYC,USA
100,2146.2,7/21/2004 0:00,2004,Ships,Bruxelles,Belgium
86.61,3724.23,8/20/2004 0:00,2004,Ships,San Rafael,USA
71.89,2084.81,9/9/2004 0:00,2004,Ships,Torino,Italy
91.81,3488.78,10/14/2004 0:00,2004,Ships,Manchester,UK
76.22,1753.06,10/22/2004 0:00,2004,Ships,Aaarhus,Denmark
100,3469.2,11/10/2004 0:00,2004,Ships,Kobenhavn,Denmark
70.3,2530.8,11/21/2004 0:00,2004,Ships,NYC,USA
100,2924.32,12/2/2004 0:00,2004,Ships,Madrid,Spain
100,4496.8,1/26/2005 0:00,2005,Ships,Minato-ku,Japan
100,6397.44,2/23/2005 0:00,2005,Ships,San Francisco,USA
80.55,2577.6,3/28/2005 0:00,2005,Ships,Toulouse,France
100,3533.62,5/6/2005 0:00,2005,Ships,Boston,USA
100,3177.3,2/17/2003 0:00,2003,Ships,Bergamo,Italy
94.14,2730.06,4/28/2003 0:00,2003,Ships,Salzburg,Austria
85.99,1891.78,6/16/2003 0:00,2003,Ships,Glendale,USA
100,2612.48,8/10/2003 0:00,2003,Ships,New Bedford,USA
91.43,2925.76,10/6/2003 0:00,2003,Ships,Helsinki,Finland
100,2940.02,10/23/2003 0:00,2003,Ships,Boras,Sweden
96.86,3293.24,11/8/2003 0:00,2003,Ships,Toulouse,France
99.57,2389.68,11/14/2003 0:00,2003,Ships,London,UK
90.52,2172.48,11/26/2003 0:00,2003,Ships,Barcelona,Spain
88.71,2927.43,1/9/2004 0:00,2004,Ships,Los Angeles,USA
100,2659.54,2/19/2004 0:00,2004,Ships,San Diego,USA
95.95,3838,5/8/2004 0:00,2004,Ships,Cambridge,USA
94.14,4142.16,6/24/2004 0:00,2004,Ships,Madrid,Spain
90.52,2172.48,7/21/2004 0:00,2004,Ships,Brickhaven,USA
94.14,1882.8,8/20/2004 0:00,2004,Ships,Tsawassen,Canada
100,3477.86,9/15/2004 0:00,2004,Ships,Munich,Germany
97.76,3323.84,10/14/2004 0:00,2004,Ships,Philadelphia,USA
93.24,4195.8,11/1/2004 0:00,2004,Ships,Cowes,UK
100,4156.58,11/12/2004 0:00,2004,Ships,Bergamo,Italy
71.25,3918.75,11/23/2004 0:00,2004,Ships,Minato-ku,Japan
100,2352.67,12/3/2004 0:00,2004,Ships,Brickhaven,USA
45.39,1089.36,12/17/2004 0:00,2004,Ships,Chatswood,Australia
84.41,2701.12,1/31/2005 0:00,2005,Ships,Oulu,Finland
85.76,2487.04,3/1/2005 0:00,2005,Ships,Madrid,Spain
100,3910.32,3/30/2005 0:00,2005,Ships,Reims,France
87.8,4038.8,4/1/2005 0:00,2005,Ships,San Jose,USA
95.95,3070.4,5/9/2005 0:00,2005,Ships,Glen Waverly,Australia
100,3763.46,2/17/2003 0:00,2003,Planes,Bergamo,Italy
100,2584.8,4/29/2003 0:00,2003,Planes,Melbourne,Australia
100,4427.6,6/16/2003 0:00,2003,Planes,Glendale,USA
82.77,2152.02,8/10/2003 0:00,2003,Planes,New Bedford,USA
100,2353.4,10/6/2003 0:00,2003,Planes,Helsinki,Finland
100,3431.39,10/28/2003 0:00,2003,Planes,Burlingame,USA
87.75,1930.5,11/8/2003 0:00,2003,Planes,Toulouse,France
100,4774.56,11/27/2003 0:00,2003,Planes,Makati City,Philippines
99.72,2592.72,1/12/2004 0:00,2004,Planes,Osaka,Japan
87.75,3246.75,2/19/2004 0:00,2004,Planes,San Diego,USA
88.75,3372.5,4/2/2004 0:00,2004,Planes,Tsawassen,Canada
100,3909.15,5/11/2004 0:00,2004,Planes,San Jose,USA
90.75,2994.75,6/24/2004 0:00,2004,Planes,Madrid,Spain
100,4472.52,7/23/2004 0:00,2004,Planes,Nantes,France
100,4576.95,8/21/2004 0:00,2004,Planes,Oslo,Norway
100,2441.04,9/15/2004 0:00,2004,Planes,Munich,Germany
88.75,3106.25,10/15/2004 0:00,2004,Planes,White Plains,USA
100,2706.41,11/1/2004 0:00,2004,Planes,Cowes,UK
100,4021.53,11/12/2004 0:00,2004,Planes,Bergamo,Italy
87.75,4826.25,11/24/2004 0:00,2004,Planes,Barcelona,Spain
